project,bug_id,tool,detected,rank,mrr,map,duration_seconds,execution_timestamp,comparison_timestamp,cpu_avg_percent,cpu_max_percent,memory_avg_bytes,memory_max_bytes,memory_limit_bytes,network_rx_total_bytes,network_tx_total_bytes,disk_read_total_bytes,disk_write_total_bytes,top@1,top@5,top@10
Cli,Cli-29,BRaIn,Yes,7.0,0.14285714285714285,0.14285714285714285,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Cli,Cli-30,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Cli,Cli-31,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Cli,Cli-32,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Cli,Cli-33,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Cli,Cli-34,BRaIn,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Cli,Cli-35,BRaIn,Yes,2.0,0.5,0.5,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Cli,Cli-36,BRaIn,Yes,2.0,0.5,0.5,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Cli,Cli-37,BRaIn,Yes,6.0,0.16666666666666666,0.16666666666666666,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Cli,Cli-38,BRaIn,Yes,8.0,0.125,0.125,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Cli,Cli-39,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Cli,Cli-40,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Closure,Closure-1,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-2,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Closure,Closure-3,BRaIn,Yes,8.0,0.125,0.125,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-4,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-5,BRaIn,Yes,9.0,0.1111111111111111,0.1111111111111111,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-6,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-7,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-8,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-9,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-10,BRaIn,Yes,2.0,0.5,0.5,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Closure,Closure-11,BRaIn,Yes,8.0,0.125,0.125,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-12,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-13,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-14,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-15,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-16,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-17,BRaIn,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Closure,Closure-18,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-19,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-20,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Closure,Closure-21,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-22,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-23,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-24,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Closure,Closure-25,BRaIn,Yes,7.0,0.14285714285714285,0.14285714285714285,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-26,BRaIn,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Closure,Closure-27,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-28,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-29,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-30,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-31,BRaIn,Yes,6.0,0.16666666666666666,0.16666666666666666,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-32,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-33,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-34,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-35,BRaIn,Yes,6.0,0.16666666666666666,0.16666666666666666,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-36,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-37,BRaIn,Yes,7.0,0.14285714285714285,0.14285714285714285,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-38,BRaIn,Yes,2.0,0.5,0.5,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Closure,Closure-39,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-40,BRaIn,Yes,5.0,0.2,0.2,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Closure,Closure-41,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-42,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-43,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Closure,Closure-44,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Closure,Closure-45,BRaIn,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Closure,Closure-46,BRaIn,Yes,6.0,0.16666666666666666,0.16666666666666666,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-47,BRaIn,Yes,7.0,0.14285714285714285,0.14285714285714285,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-48,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-49,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-50,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-51,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-52,BRaIn,Yes,2.0,0.5,0.5,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Closure,Closure-53,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-54,BRaIn,Yes,5.0,0.2,0.2,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Closure,Closure-55,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-56,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-57,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-58,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-59,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-60,BRaIn,Yes,8.0,0.125,0.125,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-61,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-62,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-64,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Closure,Closure-65,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Closure,Closure-66,BRaIn,Yes,10.0,0.1,0.1,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-67,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-68,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-69,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-70,BRaIn,Yes,5.0,0.2,0.2,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Closure,Closure-71,BRaIn,Yes,9.0,0.1111111111111111,0.1111111111111111,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-72,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-73,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Closure,Closure-74,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-75,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-76,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-77,BRaIn,Yes,7.0,0.14285714285714285,0.14285714285714285,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-78,BRaIn,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Closure,Closure-79,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-80,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-81,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-82,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-83,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Closure,Closure-84,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-85,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-86,BRaIn,Yes,8.0,0.125,0.125,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-87,BRaIn,Yes,6.0,0.16666666666666666,0.16666666666666666,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-88,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-89,BRaIn,Yes,8.0,0.125,0.125,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-90,BRaIn,Yes,4.0,0.25,0.25,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Closure,Closure-91,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-92,BRaIn,Yes,4.0,0.25,0.25,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Closure,Closure-94,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-95,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-96,BRaIn,Yes,8.0,0.125,0.125,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-97,BRaIn,Yes,2.0,0.5,0.5,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Closure,Closure-98,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-99,BRaIn,Yes,4.0,0.25,0.25,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Closure,Closure-100,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-101,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Closure,Closure-102,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-103,BRaIn,Yes,8.0,0.125,0.125,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-104,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-105,BRaIn,Yes,2.0,0.5,0.5,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Closure,Closure-106,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-107,BRaIn,Yes,10.0,0.1,0.1,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-108,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Closure,Closure-109,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-110,BRaIn,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Closure,Closure-111,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-112,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Closure,Closure-113,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Closure,Closure-114,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-115,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-116,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-117,BRaIn,Yes,8.0,0.125,0.125,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-118,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-119,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-120,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-121,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-122,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-123,BRaIn,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Closure,Closure-124,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-125,BRaIn,Yes,8.0,0.125,0.125,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-126,BRaIn,Yes,10.0,0.1,0.1,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-127,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-128,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-129,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-130,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-131,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-132,BRaIn,Yes,10.0,0.1,0.1,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-133,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-134,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-135,BRaIn,Yes,8.0,0.125,0.125,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-136,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-137,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-138,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-139,BRaIn,Yes,4.0,0.25,0.25,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Closure,Closure-140,BRaIn,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Closure,Closure-141,BRaIn,Yes,8.0,0.125,0.125,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-142,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-143,BRaIn,Yes,2.0,0.5,0.5,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Closure,Closure-144,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-145,BRaIn,Yes,8.0,0.125,0.125,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-146,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-147,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-148,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-149,BRaIn,Yes,2.0,0.5,0.5,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Closure,Closure-150,BRaIn,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Closure,Closure-151,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-152,BRaIn,Yes,7.0,0.14285714285714285,0.14285714285714285,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Closure,Closure-153,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-154,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Closure,Closure-155,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-156,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-157,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Closure,Closure-158,BRaIn,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Closure,Closure-159,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
